,data,quant,id_produto
735,2024-11-16 12:29:53,111,1
736,2024-11-16 12:34:42,104,1
737,2024-11-16 12:41:26,100,1
738,2024-11-16 12:46:24,95,1
739,2024-11-16 12:48:52,92,1
740,2024-11-16 12:49:38,89,1
741,2024-11-16 12:57:35,84,1
742,2024-11-16 13:00:15,81,1
743,2024-11-16 13:11:26,76,1
744,2024-11-16 13:42:15,73,1
745,2024-11-16 13:49:21,68,1
746,2024-11-16 13:54:00,61,1
747,2024-11-16 13:54:13,55,1
748,2024-11-16 14:15:27,51,1
749,2024-11-16 14:15:32,48,1
750,2024-11-16 14:21:44,45,1
751,2024-11-16 14:21:58,38,1
752,2024-11-16 14:29:30,33,1
753,2024-11-16 14:35:02,28,1
754,2024-11-16 14:43:40,26,1
755,2024-11-16 14:45:07,21,1
756,2024-11-16 14:48:25,15,1
757,2024-11-16 14:48:44,10,1
758,2024-11-16 14:49:21,1,1
759,2024-11-16 14:50:39,1,1
760,2024-11-16 14:54:27,494,1
761,2024-11-16 14:58:37,490,1
762,2024-11-16 15:03:26,485,1
763,2024-11-16 15:07:56,481,1
764,2024-11-16 15:10:08,473,1
765,2024-11-16 15:10:50,468,1
766,2024-11-16 15:11:47,463,1
767,2024-11-16 15:12:53,457,1
768,2024-11-16 15:14:45,449,1
769,2024-11-16 15:16:45,446,1
770,2024-11-16 15:17:29,440,1
771,2024-11-16 15:19:42,434,1
772,2024-11-16 15:23:39,427,1
773,2024-11-16 15:27:07,422,1
774,2024-11-16 15:29:47,419,1
775,2024-11-16 15:45:17,413,1
776,2024-11-16 15:49:38,406,1
777,2024-11-16 15:53:30,405,1
778,2024-11-16 15:59:23,398,1
779,2024-11-16 16:04:44,394,1
780,2024-11-16 16:07:41,386,1
781,2024-11-16 16:10:31,382,1
782,2024-11-16 16:12:27,372,1
783,2024-11-16 16:19:25,363,1
784,2024-11-16 16:23:02,358,1
785,2024-11-16 16:23:36,342,1
786,2024-11-16 16:29:32,336,1
787,2024-11-16 16:41:59,329,1
788,2024-11-16 17:00:29,321,1
789,2024-11-16 17:01:27,317,1
790,2024-11-16 17:01:28,308,1
791,2024-11-16 17:06:17,302,1
792,2024-11-16 17:13:25,297,1
793,2024-11-16 17:13:54,289,1
794,2024-11-16 17:24:02,282,1
795,2024-11-16 17:24:58,279,1
796,2024-11-16 17:25:38,275,1
797,2024-11-16 17:30:41,271,1
798,2024-11-16 17:31:52,266,1
799,2024-11-16 17:33:17,257,1
800,2024-11-16 17:34:04,253,1
801,2024-11-16 17:34:27,247,1
802,2024-11-16 17:35:06,232,1
803,2024-11-16 17:35:19,225,1
804,2024-11-16 17:44:48,219,1
805,2024-11-16 17:46:21,213,1
806,2024-11-16 17:49:57,209,1
807,2024-11-16 17:53:26,206,1
808,2024-11-16 18:05:06,202,1
809,2024-11-16 18:09:09,193,1
810,2024-11-16 18:19:08,186,1
811,2024-11-16 18:20:45,176,1
812,2024-11-16 18:20:58,163,1
813,2024-11-16 18:28:24,158,1
814,2024-11-16 18:29:01,156,1
815,2024-11-16 18:45:52,155,1
816,2024-11-16 18:46:08,149,1
817,2024-11-16 18:46:21,145,1
818,2024-11-16 18:51:34,139,1
819,2024-11-16 18:59:37,135,1
820,2024-11-16 19:05:36,131,1
821,2024-11-16 19:06:27,126,1
822,2024-11-16 19:07:30,118,1
823,2024-11-16 19:17:41,108,1
824,2024-11-16 19:20:10,99,1
825,2024-11-16 19:21:09,91,1
826,2024-11-16 19:23:26,81,1
827,2024-11-16 19:23:26,78,1
828,2024-11-16 19:24:34,73,1
829,2024-11-16 19:25:22,65,1
830,2024-11-16 19:26:54,55,1
831,2024-11-16 19:29:32,49,1
832,2024-11-16 19:29:42,37,1
833,2024-11-16 19:40:06,30,1
834,2024-11-16 19:41:01,27,1
835,2024-11-16 19:49:02,26,1
836,2024-11-16 19:49:24,22,1
837,2024-11-16 19:50:17,20,1
838,2024-11-16 19:53:19,18,1
839,2024-11-16 20:07:53,16,1
840,2024-11-16 20:11:26,11,1
841,2024-11-16 20:18:32,2,1
842,2024-11-16 20:23:56,1,1
843,2024-11-16 20:29:31,496,1
844,2024-11-16 20:38:37,489,1
845,2024-11-16 20:41:34,483,1
846,2024-11-16 20:56:18,479,1
847,2024-11-16 21:00:29,468,1
848,2024-11-16 21:04:57,461,1
849,2024-11-16 21:10:28,452,1
850,2024-11-16 21:10:41,449,1
851,2024-11-16 21:12:31,445,1
852,2024-11-16 21:22:32,438,1
853,2024-11-16 21:23:27,434,1
854,2024-11-16 21:23:34,432,1
855,2024-11-16 21:31:00,427,1
856,2024-11-16 21:37:27,421,1
857,2024-11-16 21:37:56,414,1
858,2024-11-16 21:47:15,409,1
859,2024-11-16 21:53:29,403,1
860,2024-11-16 22:12:40,399,1
861,2024-11-16 22:15:14,397,1
862,2024-11-16 22:23:51,390,1
863,2024-11-16 22:33:49,378,1
864,2024-11-16 22:34:14,373,1
865,2024-11-16 22:36:21,369,1
866,2024-11-16 22:39:29,366,1
867,2024-11-16 22:39:59,360,1
868,2024-11-16 22:57:04,352,1
869,2024-11-16 22:58:03,346,1
870,2024-11-16 22:59:59,333,1
871,2024-11-16 23:14:13,327,1
872,2024-11-16 23:17:54,318,1
873,2024-11-16 23:29:55,312,1
874,2024-11-16 23:41:57,305,1
875,2024-11-17 00:07:17,295,1
876,2024-11-17 00:11:44,288,1
877,2024-11-17 00:14:50,282,1
878,2024-11-17 00:17:44,279,1
879,2024-11-17 00:25:44,276,1
880,2024-11-17 00:28:35,267,1
881,2024-11-17 00:30:13,257,1
882,2024-11-17 00:31:16,252,1
883,2024-11-17 00:34:55,248,1
884,2024-11-17 00:37:34,242,1
885,2024-11-17 00:41:06,232,1
886,2024-11-17 00:47:51,231,1
887,2024-11-17 00:54:47,229,1
888,2024-11-17 01:00:46,223,1
889,2024-11-17 01:02:34,215,1
890,2024-11-17 01:05:09,211,1
891,2024-11-17 01:07:23,207,1
892,2024-11-17 01:10:42,202,1
893,2024-11-17 01:12:21,197,1
894,2024-11-17 01:22:12,192,1
895,2024-11-17 01:25:53,187,1
896,2024-11-17 01:28:28,182,1
897,2024-11-17 01:45:24,177,1
898,2024-11-17 01:46:56,168,1
899,2024-11-17 01:48:03,165,1
900,2024-11-17 01:48:28,161,1
901,2024-11-17 01:50:16,156,1
902,2024-11-17 01:59:42,141,1
903,2024-11-17 02:00:19,136,1
904,2024-11-17 02:03:28,133,1
905,2024-11-17 02:10:08,130,1
906,2024-11-17 02:10:55,121,1
907,2024-11-17 02:14:52,116,1
908,2024-11-17 02:19:51,111,1
909,2024-11-17 02:20:27,106,1
910,2024-11-17 02:24:00,102,1
911,2024-11-17 02:27:28,95,1
912,2024-11-17 02:40:22,92,1
913,2024-11-17 02:48:42,83,1
914,2024-11-17 02:50:57,77,1
915,2024-11-17 02:55:15,72,1
916,2024-11-17 03:04:10,66,1
917,2024-11-17 03:04:42,60,1
918,2024-11-17 03:11:13,54,1
919,2024-11-17 03:18:36,43,1
920,2024-11-17 03:20:36,37,1
921,2024-11-17 03:20:51,32,1
922,2024-11-17 03:27:28,23,1
923,2024-11-17 03:39:09,19,1
924,2024-11-17 03:53:46,18,1
925,2024-11-17 03:53:48,12,1
926,2024-11-17 03:54:11,8,1
927,2024-11-17 03:57:35,1,1
928,2024-11-17 03:59:44,496,1
929,2024-11-17 04:07:11,487,1
930,2024-11-17 04:22:22,481,1
931,2024-11-17 04:24:37,473,1
932,2024-11-17 04:30:16,467,1
933,2024-11-17 04:38:37,460,1
934,2024-11-17 04:39:29,457,1
935,2024-11-17 04:40:15,456,1
936,2024-11-17 04:40:27,451,1
937,2024-11-17 04:41:34,446,1
938,2024-11-17 04:49:45,439,1
939,2024-11-17 04:57:20,428,1
940,2024-11-17 04:57:48,423,1
941,2024-11-17 05:04:46,418,1
942,2024-11-17 05:04:53,415,1
943,2024-11-17 05:07:09,410,1
944,2024-11-17 05:11:21,401,1
945,2024-11-17 05:14:04,396,1
946,2024-11-17 05:15:43,391,1
947,2024-11-17 05:17:47,385,1
948,2024-11-17 05:21:45,379,1
949,2024-11-17 05:25:34,371,1
950,2024-11-17 05:25:38,368,1
951,2024-11-17 05:26:03,359,1
952,2024-11-17 05:32:45,354,1
953,2024-11-17 05:41:42,349,1
954,2024-11-17 05:42:00,344,1
955,2024-11-17 05:42:19,328,1
956,2024-11-17 06:00:42,321,1
957,2024-11-17 06:02:26,311,1
958,2024-11-17 06:21:36,305,1
959,2024-11-17 06:23:53,300,1
960,2024-11-17 06:28:41,289,1
961,2024-11-17 06:30:33,284,1
962,2024-11-17 06:31:07,279,1
963,2024-11-17 06:31:21,267,1
964,2024-11-17 06:34:06,262,1
965,2024-11-17 06:45:29,257,1
966,2024-11-17 06:46:27,249,1
967,2024-11-17 07:01:33,241,1
968,2024-11-17 07:03:13,235,1
969,2024-11-17 07:06:12,225,1
970,2024-11-17 07:07:24,219,1
971,2024-11-17 07:12:41,208,1
972,2024-11-17 07:12:45,201,1
973,2024-11-17 07:12:52,197,1
974,2024-11-17 07:15:43,190,1
975,2024-11-17 07:17:31,184,1
976,2024-11-17 07:23:07,182,1
977,2024-11-17 07:33:53,172,1
978,2024-11-17 07:38:09,167,1
979,2024-11-17 07:39:22,159,1
980,2024-11-17 07:41:37,155,1
981,2024-11-17 07:41:44,145,1
982,2024-11-17 07:43:46,143,1
983,2024-11-17 07:46:11,138,1
984,2024-11-17 07:50:56,132,1
985,2024-11-17 07:54:21,121,1
986,2024-11-17 08:02:37,118,1
987,2024-11-17 08:03:34,110,1
988,2024-11-17 08:12:03,105,1
989,2024-11-17 08:14:01,101,1
990,2024-11-17 08:20:26,96,1
991,2024-11-17 08:20:30,88,1
992,2024-11-17 08:25:56,84,1
993,2024-11-17 08:26:51,77,1
994,2024-11-17 08:33:52,67,1
995,2024-11-17 08:34:44,64,1
996,2024-11-17 08:35:19,58,1
997,2024-11-17 08:37:58,56,1
998,2024-11-17 08:39:12,48,1
999,2024-11-17 08:44:00,42,1
1000,2024-11-17 08:57:10,38,1
1001,2024-11-17 08:57:23,35,1
1002,2024-11-17 09:08:14,33,1
1003,2024-11-17 09:10:11,27,1
1004,2024-11-17 09:16:01,22,1
1005,2024-11-17 09:16:15,15,1
1006,2024-11-17 09:16:44,8,1
1007,2024-11-17 09:19:54,4,1
1008,2024-11-17 09:23:34,1,1
1009,2024-11-17 09:24:41,493,1
1010,2024-11-17 09:26:13,492,1
1011,2024-11-17 09:37:19,486,1
1012,2024-11-17 09:37:49,478,1
1013,2024-11-17 09:40:53,473,1
1014,2024-11-17 09:41:05,467,1
1015,2024-11-17 09:42:09,464,1
1016,2024-11-17 09:43:42,458,1
1017,2024-11-17 09:44:48,453,1
1018,2024-11-17 09:47:44,442,1
1019,2024-11-17 09:51:58,438,1
1020,2024-11-17 09:53:29,429,1
1021,2024-11-17 09:53:50,424,1
1022,2024-11-17 10:00:24,419,1
1023,2024-11-17 10:00:52,416,1
1024,2024-11-17 10:05:09,407,1
1025,2024-11-17 10:05:26,402,1
1026,2024-11-17 10:12:34,398,1
1027,2024-11-17 10:43:15,390,1
1028,2024-11-17 10:47:10,385,1
1029,2024-11-17 10:48:32,378,1
1030,2024-11-17 10:55:57,369,1
1031,2024-11-17 10:56:20,361,1
1032,2024-11-17 11:06:29,353,1
1033,2024-11-17 11:16:13,350,1
1034,2024-11-17 11:18:32,345,1
1035,2024-11-17 11:21:09,337,1
1036,2024-11-17 11:23:04,332,1
1037,2024-11-17 11:24:09,322,1
1038,2024-11-17 11:30:15,312,1
1039,2024-11-17 11:31:59,308,1
1040,2024-11-17 11:33:12,302,1
1041,2024-11-17 11:33:12,299,1
1042,2024-11-17 11:34:43,294,1
1043,2024-11-17 11:43:34,292,1
1044,2024-11-17 11:46:19,284,1
1045,2024-11-17 11:52:36,278,1
1046,2024-11-17 11:55:20,270,1
1047,2024-11-17 12:00:41,261,1
1048,2024-11-17 12:08:47,251,1
1049,2024-11-17 12:09:03,246,1
1050,2024-11-17 12:11:03,238,1
1051,2024-11-17 12:15:20,226,1
1052,2024-11-17 12:17:49,223,1
1053,2024-11-17 12:19:16,218,1
1054,2024-11-17 12:21:24,210,1
1055,2024-11-17 12:30:27,204,1
1056,2024-11-17 12:30:56,198,1
1057,2024-11-17 12:33:04,194,1
1058,2024-11-17 12:44:31,187,1
1059,2024-11-17 12:46:27,180,1
1060,2024-11-17 12:48:35,175,1
1061,2024-11-17 12:53:39,171,1
1062,2024-11-17 12:59:45,165,1
1063,2024-11-17 13:11:18,155,1
1064,2024-11-17 13:23:39,152,1
1065,2024-11-17 13:25:19,148,1
1066,2024-11-17 13:26:28,143,1
1067,2024-11-17 13:28:11,133,1
1068,2024-11-17 13:28:48,125,1
1069,2024-11-17 13:34:02,118,1
1070,2024-11-17 13:34:22,113,1
1071,2024-11-17 13:43:27,107,1
1072,2024-11-17 13:44:52,99,1
1073,2024-11-17 13:54:51,94,1
1074,2024-11-17 14:05:37,88,1
1075,2024-11-17 14:18:14,81,1
1076,2024-11-17 14:18:48,76,1
1077,2024-11-17 14:25:19,66,1
1078,2024-11-17 14:28:35,61,1
1079,2024-11-17 14:30:17,56,1
1080,2024-11-17 14:35:46,51,1
1081,2024-11-17 14:40:16,42,1
1082,2024-11-17 14:44:47,35,1
1083,2024-11-17 14:51:36,27,1
1084,2024-11-17 14:52:15,21,1
1085,2024-11-17 14:52:42,18,1
1086,2024-11-17 14:53:31,16,1
1087,2024-11-17 14:57:43,10,1
1088,2024-11-17 14:57:54,3,1
1089,2024-11-17 14:58:23,1,1
1090,2024-11-17 15:04:35,498,1
1091,2024-11-17 15:08:47,489,1
1092,2024-11-17 15:09:30,476,1
1093,2024-11-17 15:09:48,470,1
1094,2024-11-17 15:14:35,464,1
1095,2024-11-17 15:18:42,460,1
1096,2024-11-17 15:26:41,455,1
1097,2024-11-17 15:27:37,449,1
1098,2024-11-17 15:27:50,443,1
1099,2024-11-17 16:03:03,439,1
1100,2024-11-17 16:35:22,425,1
1101,2024-11-17 16:39:03,418,1
1102,2024-11-17 16:41:48,413,1
1103,2024-11-17 16:58:17,410,1
1104,2024-11-17 17:03:42,400,1
1105,2024-11-17 17:04:42,390,1
1106,2024-11-17 17:10:41,384,1
1107,2024-11-17 17:11:25,378,1
1108,2024-11-17 17:15:02,374,1
1109,2024-11-17 17:19:55,367,1
1110,2024-11-17 17:22:04,360,1
1111,2024-11-17 17:26:02,356,1
1112,2024-11-17 17:30:42,352,1
1113,2024-11-17 17:32:34,349,1
1114,2024-11-17 17:32:34,341,1
1115,2024-11-17 17:38:03,333,1
1116,2024-11-17 17:38:08,327,1
1117,2024-11-17 17:40:05,321,1
1118,2024-11-17 17:42:26,319,1
1119,2024-11-17 17:48:45,312,1
1120,2024-11-17 17:49:44,308,1
1121,2024-11-17 17:54:58,300,1
1122,2024-11-17 17:58:09,290,1
1123,2024-11-17 18:04:36,285,1
1124,2024-11-17 18:10:18,273,1
1125,2024-11-17 18:12:36,266,1
1126,2024-11-17 18:13:11,260,1
1127,2024-11-17 18:13:21,255,1
1128,2024-11-17 18:19:33,246,1
1129,2024-11-17 18:24:18,241,1
1130,2024-11-17 18:32:58,235,1
1131,2024-11-17 18:43:26,227,1
1132,2024-11-17 19:04:44,223,1
1133,2024-11-17 19:05:16,219,1
1134,2024-11-17 19:11:15,211,1
1135,2024-11-17 19:19:20,206,1
1136,2024-11-17 19:27:53,203,1
1137,2024-11-17 19:29:31,195,1
1138,2024-11-17 19:33:57,189,1
1139,2024-11-17 19:36:57,181,1
1140,2024-11-17 19:43:44,174,1
1141,2024-11-17 19:53:52,170,1
1142,2024-11-17 19:57:11,166,1
1143,2024-11-17 20:00:48,162,1
1144,2024-11-17 20:07:43,159,1
1145,2024-11-17 20:08:24,155,1
1146,2024-11-17 20:12:49,152,1
1147,2024-11-17 20:33:14,145,1
1148,2024-11-17 20:36:57,133,1
1149,2024-11-17 20:37:30,129,1
1150,2024-11-17 20:44:08,115,1
1151,2024-11-17 20:47:14,106,1
1152,2024-11-17 20:48:07,102,1
1153,2024-11-17 20:53:09,95,1
1154,2024-11-17 21:02:53,89,1
1155,2024-11-17 21:10:12,81,1
1156,2024-11-17 21:11:46,74,1
1157,2024-11-17 21:15:05,70,1
1158,2024-11-17 21:27:15,62,1
1159,2024-11-17 21:30:43,55,1
1160,2024-11-17 21:40:19,44,1
1161,2024-11-17 21:47:55,41,1
1162,2024-11-17 21:49:04,34,1
1163,2024-11-17 21:53:08,27,1
1164,2024-11-17 22:02:27,25,1
1165,2024-11-17 22:03:10,19,1
1166,2024-11-17 22:08:17,12,1
1167,2024-11-17 22:13:43,8,1
1168,2024-11-17 22:23:05,4,1
1169,2024-11-17 22:24:31,1,1
1170,2024-11-17 22:26:14,497,1
1171,2024-11-17 22:31:20,492,1
1172,2024-11-17 22:39:13,487,1
1173,2024-11-17 22:46:08,481,1
1174,2024-11-17 22:47:31,478,1
1175,2024-11-17 22:47:31,473,1
1176,2024-11-17 22:51:05,462,1
1177,2024-11-17 22:56:04,450,1
1178,2024-11-17 23:05:49,444,1
1179,2024-11-17 23:08:58,441,1
1180,2024-11-17 23:15:56,436,1
1181,2024-11-17 23:28:53,432,1
1182,2024-11-17 23:31:35,427,1
1183,2024-11-17 23:31:58,419,1
1184,2024-11-17 23:32:27,416,1
1185,2024-11-17 23:35:34,403,1
1186,2024-11-17 23:37:36,396,1
1187,2024-11-17 23:51:19,391,1
1188,2024-11-17 23:57:21,380,1
1189,2024-11-18 00:03:37,376,1
1190,2024-11-18 00:04:35,371,1
1191,2024-11-18 00:13:04,368,1
1192,2024-11-18 00:33:56,362,1
1193,2024-11-18 00:47:02,357,1
1194,2024-11-18 00:50:46,348,1
1195,2024-11-18 00:54:41,344,1
1196,2024-11-18 01:09:49,340,1
1197,2024-11-18 01:19:25,335,1
1198,2024-11-18 01:20:42,333,1
1199,2024-11-18 01:24:59,329,1
1200,2024-11-18 01:37:13,328,1
1201,2024-11-18 01:40:46,319,1
1202,2024-11-18 01:42:14,307,1
1203,2024-11-18 01:47:13,303,1
1204,2024-11-18 01:47:55,298,1
1205,2024-11-18 01:52:30,292,1
1206,2024-11-18 01:56:11,290,1
1207,2024-11-18 02:00:24,286,1
1208,2024-11-18 02:09:29,284,1
1209,2024-11-18 02:13:05,279,1
1210,2024-11-18 02:28:14,276,1
1211,2024-11-18 02:28:32,273,1
1212,2024-11-18 02:34:51,267,1
1213,2024-11-18 02:36:24,258,1
1214,2024-11-18 02:53:25,254,1
1215,2024-11-18 02:53:54,252,1
1216,2024-11-18 03:07:51,251,1
1217,2024-11-18 03:12:10,245,1
1218,2024-11-18 03:14:32,240,1
1219,2024-11-18 03:17:52,234,1
1220,2024-11-18 03:23:27,226,1
1221,2024-11-18 03:24:21,220,1
1222,2024-11-18 03:28:23,217,1
1223,2024-11-18 03:31:29,210,1
1224,2024-11-18 03:35:49,206,1
1225,2024-11-18 03:42:38,199,1
1226,2024-11-18 03:44:50,191,1
1227,2024-11-18 04:00:00,187,1
1228,2024-11-18 04:00:28,176,1
1229,2024-11-18 04:03:27,167,1
1230,2024-11-18 04:07:57,158,1
1231,2024-11-18 04:12:06,152,1
1232,2024-11-18 04:22:12,147,1
1233,2024-11-18 04:30:15,140,1
1234,2024-11-18 04:33:55,136,1
1235,2024-11-18 04:37:14,135,1
1236,2024-11-18 04:37:23,130,1
1237,2024-11-18 04:37:55,126,1
1238,2024-11-18 04:42:10,117,1
1239,2024-11-18 04:47:22,111,1
1240,2024-11-18 05:02:58,107,1
1241,2024-11-18 05:05:32,104,1
1242,2024-11-18 05:06:29,95,1
1243,2024-11-18 05:07:10,87,1
1244,2024-11-18 05:09:39,80,1
1245,2024-11-18 05:14:48,72,1
1246,2024-11-18 05:16:44,68,1
1247,2024-11-18 05:17:05,63,1
1248,2024-11-18 05:26:37,55,1
1249,2024-11-18 05:53:28,46,1
1250,2024-11-18 05:53:58,39,1
1251,2024-11-18 05:56:11,32,1
1252,2024-11-18 06:09:55,24,1
1253,2024-11-18 06:14:40,21,1
1254,2024-11-18 06:15:15,17,1
1255,2024-11-18 06:19:07,13,1
1256,2024-11-18 06:28:58,6,1
1257,2024-11-18 06:31:17,1,1
1258,2024-11-18 06:35:46,497,1
1259,2024-11-18 06:44:55,491,1
1260,2024-11-18 06:51:03,482,1
1261,2024-11-18 06:51:20,472,1
1262,2024-11-18 07:04:09,467,1
1263,2024-11-18 07:12:48,463,1
1264,2024-11-18 07:26:02,456,1
1265,2024-11-18 07:31:29,452,1
1266,2024-11-18 07:32:55,443,1
1267,2024-11-18 07:37:13,437,1
1268,2024-11-18 07:37:44,429,1
1269,2024-11-18 07:38:00,423,1
1270,2024-11-18 07:47:04,419,1
1271,2024-11-18 07:54:51,413,1
1272,2024-11-18 07:56:11,408,1
1273,2024-11-18 07:56:29,401,1
1274,2024-11-18 08:00:38,393,1
1275,2024-11-18 08:01:05,386,1
1276,2024-11-18 08:03:26,381,1
1277,2024-11-18 08:04:23,374,1
1278,2024-11-18 08:20:17,368,1
1279,2024-11-18 08:20:49,362,1
1280,2024-11-18 08:21:06,360,1
1281,2024-11-18 08:27:45,354,1
1282,2024-11-18 08:28:21,351,1
1283,2024-11-18 08:34:15,344,1
1284,2024-11-18 08:38:01,339,1
1285,2024-11-18 08:41:32,334,1
1286,2024-11-18 08:45:51,326,1
1287,2024-11-18 08:47:06,322,1
1288,2024-11-18 08:50:44,316,1
1289,2024-11-18 08:54:11,313,1
1290,2024-11-18 08:58:10,303,1
1291,2024-11-18 08:58:19,292,1
1292,2024-11-18 09:00:21,285,1
1293,2024-11-18 09:01:47,282,1
1294,2024-11-18 09:06:39,277,1
1295,2024-11-18 09:07:05,273,1
1296,2024-11-18 09:11:15,269,1
1297,2024-11-18 09:28:48,265,1
1298,2024-11-18 09:35:14,261,1
1299,2024-11-18 09:35:19,257,1
1300,2024-11-18 09:41:17,244,1
1301,2024-11-18 09:44:31,237,1
1302,2024-11-18 09:45:05,229,1
1303,2024-11-18 09:47:10,224,1
1304,2024-11-18 09:48:15,214,1
1305,2024-11-18 09:48:46,205,1
1306,2024-11-18 09:53:51,204,1
1307,2024-11-18 09:58:10,198,1
1308,2024-11-18 09:58:33,190,1
1309,2024-11-18 10:01:55,187,1
1310,2024-11-18 10:11:47,181,1
1311,2024-11-18 10:12:49,179,1
1312,2024-11-18 10:17:09,171,1
1313,2024-11-18 10:21:10,169,1
1314,2024-11-18 10:40:27,165,1
1315,2024-11-18 10:41:57,161,1
1316,2024-11-18 10:44:38,156,1
1317,2024-11-18 10:48:00,151,1
1318,2024-11-18 10:50:37,146,1
1319,2024-11-18 10:50:46,137,1
1320,2024-11-18 10:53:31,133,1
1321,2024-11-18 10:54:32,130,1
1322,2024-11-18 10:56:42,124,1
1323,2024-11-18 10:58:44,116,1
1324,2024-11-18 11:12:56,108,1
1325,2024-11-18 11:19:12,99,1
1326,2024-11-18 11:20:06,95,1
1327,2024-11-18 11:21:29,89,1
1328,2024-11-18 11:27:30,82,1
1329,2024-11-18 11:37:58,75,1
1330,2024-11-18 11:39:03,69,1
1331,2024-11-18 11:42:43,61,1
1332,2024-11-18 11:48:12,56,1
1333,2024-11-18 11:48:15,49,1
1334,2024-11-18 11:57:29,42,1
1335,2024-11-18 11:57:57,34,1
1336,2024-11-18 12:08:28,26,1
1337,2024-11-18 12:14:41,20,1
1338,2024-11-18 12:16:26,19,1
1339,2024-11-18 12:25:59,17,1
1340,2024-11-18 12:33:09,8,1
1341,2024-11-18 12:35:06,1,1
1342,2024-11-18 12:38:23,498,1
1343,2024-11-18 12:38:26,489,1
1344,2024-11-18 12:39:21,480,1
1345,2024-11-18 12:41:34,476,1
1346,2024-11-18 12:42:19,473,1
1347,2024-11-18 12:53:37,469,1
1348,2024-11-18 12:54:41,463,1
1349,2024-11-18 12:55:33,457,1
1350,2024-11-18 12:58:10,451,1
1351,2024-11-18 13:12:37,446,1
1352,2024-11-18 13:14:42,441,1
1353,2024-11-18 13:19:32,439,1
1354,2024-11-18 13:32:52,436,1
1355,2024-11-18 13:37:35,427,1
1356,2024-11-18 13:38:37,421,1
1357,2024-11-18 13:53:40,415,1
1358,2024-11-18 13:53:55,410,1
1359,2024-11-18 14:03:45,406,1
1360,2024-11-18 14:04:38,401,1
1361,2024-11-18 14:08:36,398,1
1362,2024-11-18 14:17:02,390,1
1363,2024-11-18 14:30:34,385,1
1364,2024-11-18 14:44:54,379,1
1365,2024-11-18 14:49:27,373,1
1366,2024-11-18 14:56:58,370,1
1367,2024-11-18 15:07:08,366,1
1368,2024-11-18 15:19:16,362,1
1369,2024-11-18 15:21:12,358,1
1370,2024-11-18 15:25:11,354,1
1371,2024-11-18 15:32:07,349,1
1372,2024-11-18 15:32:15,345,1
1373,2024-11-18 15:41:10,335,1
1374,2024-11-18 15:44:46,329,1
1375,2024-11-18 15:48:51,328,1
1376,2024-11-18 15:48:57,324,1
1377,2024-11-18 15:51:59,321,1
1378,2024-11-18 15:52:04,316,1
1379,2024-11-18 15:52:10,311,1
1380,2024-11-18 16:04:20,307,1
1381,2024-11-18 16:14:16,303,1
1382,2024-11-18 16:18:26,293,1
1383,2024-11-18 16:26:45,286,1
1384,2024-11-18 16:27:11,278,1
1385,2024-11-18 16:28:03,271,1
1386,2024-11-18 16:35:16,257,1
1387,2024-11-18 16:36:47,254,1
1388,2024-11-18 16:41:37,252,1
1389,2024-11-18 16:48:39,246,1
1390,2024-11-18 16:49:37,244,1
1391,2024-11-18 16:54:33,237,1
1392,2024-11-18 16:55:28,232,1
1393,2024-11-18 16:57:24,229,1
1394,2024-11-18 16:59:35,221,1
1395,2024-11-18 17:04:12,216,1
1396,2024-11-18 17:05:03,208,1
1397,2024-11-18 17:07:33,201,1
1398,2024-11-18 17:08:11,196,1
1399,2024-11-18 17:11:01,187,1
1400,2024-11-18 17:39:06,182,1
1401,2024-11-18 17:40:10,174,1
1402,2024-11-18 17:56:52,168,1
1403,2024-11-18 17:57:07,166,1
1404,2024-11-18 17:57:57,155,1
1405,2024-11-18 18:00:40,152,1
1406,2024-11-18 18:10:59,145,1
1407,2024-11-18 18:17:41,136,1
1408,2024-11-18 18:17:42,133,1
1409,2024-11-18 18:19:09,126,1
1410,2024-11-18 18:21:53,120,1
1411,2024-11-18 18:29:15,115,1
1412,2024-11-18 18:37:56,107,1
1413,2024-11-18 18:42:28,96,1
1414,2024-11-18 19:01:06,90,1
1415,2024-11-18 19:20:15,84,1
1416,2024-11-18 19:22:17,79,1
1417,2024-11-18 19:41:39,76,1
1418,2024-11-18 19:48:51,71,1
1419,2024-11-18 19:49:02,64,1
1420,2024-11-18 19:54:42,62,1
1421,2024-11-18 19:56:00,52,1
1422,2024-11-18 20:02:38,43,1
1423,2024-11-18 20:08:49,39,1
1424,2024-11-18 20:09:46,31,1
1425,2024-11-18 20:09:46,25,1
1426,2024-11-18 20:11:26,22,1
1427,2024-11-18 20:14:22,13,1
1428,2024-11-18 20:15:22,5,1
1429,2024-11-18 20:18:01,1,1
1430,2024-11-18 20:21:31,494,1
1431,2024-11-18 20:26:15,487,1
1432,2024-11-18 20:26:27,482,1
1433,2024-11-18 20:34:24,477,1
1434,2024-11-18 20:35:57,469,1
1435,2024-11-18 20:36:09,467,1
1436,2024-11-18 20:36:57,458,1
1437,2024-11-18 20:42:48,452,1
1438,2024-11-18 20:57:51,442,1
1439,2024-11-18 20:58:03,440,1
1440,2024-11-18 21:10:54,435,1
1441,2024-11-18 21:11:48,432,1
1442,2024-11-18 21:17:36,427,1
1443,2024-11-18 21:17:52,419,1
1444,2024-11-18 21:28:25,407,1
1445,2024-11-18 21:28:54,400,1
1446,2024-11-18 21:29:50,392,1
